CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segmento
17169,58,3,1156.73,4,3,3,433,10,Otros
17170,374,2,178.68,2,3,1,231,6,Necesitan atención
17171,289,2,384.59000000000003,2,3,2,232,7,Necesitan atención
17172,79,3,956.57,3,3,3,333,9,Necesitan atención
17173,5,8,3766.6,5,5,5,555,15,Campeones
17174,218,1,59.9,2,2,1,221,5,Necesitan atención
17175,44,4,1443.69,4,4,4,444,12,Campeones
17176,202,3,902.3199999999999,2,3,3,233,8,En riesgo
17177,505,1,119.5,1,2,1,121,4,Necesitan atención
17178,731,1,436.71,1,2,2,122,5,Necesitan atención
17179,178,6,1507.26,3,4,4,344,11,Leales
17180,56,11,2256.98,4,5,4,454,13,Campeones
17181,57,3,465.37,4,3,2,432,9,Otros
17182,423,2,321.3,1,3,2,132,6,Necesitan atención
17183,8,6,3347.31,5,4,5,545,14,Campeones
17184,569,2,198.41,1,3,1,131,5,Necesitan atención
17185,592,3,229.46,1,3,1,131,5,Necesitan atención
17186,47,2,144.0,4,3,1,431,8,Otros
17187,227,2,467.71,2,3,2,232,7,Necesitan atención
17188,11,13,4592.93,5,5,5,555,15,Campeones
17189,106,5,957.63,3,4,3,343,10,Leales
17190,59,6,1392.31,4,4,4,444,12,Campeones
17191,28,15,4836.05,4,5,5,455,14,Campeones
17192,536,1,77.83,1,2,1,121,4,Necesitan atención
17193,36,9,2310.04,4,5,4,454,13,Campeones
17194,274,3,812.5,2,3,3,233,8,En riesgo
17195,655,1,562.98,1,2,2,122,5,Necesitan atención
17196,428,1,352.9,1,2,2,122,5,Necesitan atención
17197,30,1,1013.01,4,2,3,423,9,Potenciales leales
17198,24,3,1213.88,4,3,3,433,10,Otros
17199,582,1,145.12,1,2,1,121,4,Necesitan atención
17200,387,4,356.71,2,4,2,242,8,Otros
17201,54,4,1242.04,4,4,4,444,12,Campeones
17202,421,1,160.65,1,2,1,121,4,Necesitan atención
17203,36,10,5575.88,4,5,5,455,14,Campeones
17204,175,9,5504.6900000000005,3,5,5,355,13,Leales
17205,54,3,999.35,4,3,3,433,10,Otros
17206,53,1,204.24,4,2,1,421,7,Potenciales leales
17207,652,1,303.21999999999997,1,2,2,122,5,Necesitan atención
17208,396,1,115.35000000000001,2,2,1,221,5,Necesitan atención
17209,649,3,334.4,1,3,2,132,6,Necesitan atención
17210,393,1,253.37,2,2,1,221,5,Necesitan atención
17211,27,13,4046.65,4,5,5,455,14,Campeones
17212,253,3,794.41,2,3,3,233,8,En riesgo
17213,40,13,5182.3,4,5,5,455,14,Campeones
17214,60,6,1069.1200000000001,3,4,3,343,10,Leales
17215,464,1,186.15,1,2,1,121,4,Necesitan atención
17216,554,1,65.05,1,2,1,121,4,Necesitan atención
17217,234,2,218.0,2,3,1,231,6,Necesitan atención
17218,4,18,4192.68,5,5,5,555,15,Campeones
17219,32,2,259.13,4,3,1,431,8,Otros
17220,24,21,4481.75,4,5,5,455,14,Campeones
17221,7,5,978.52,5,4,3,543,12,Leales
17222,65,6,1605.01,3,4,4,344,11,Leales
17223,310,3,873.53,2,3,3,233,8,En riesgo
17224,501,1,100.86,1,2,1,121,4,Necesitan atención
17225,582,1,131.15,1,2,1,121,4,Necesitan atención
17226,309,3,900.12,2,3,3,233,8,En riesgo
17227,19,12,2022.03,5,5,4,554,14,Campeones
17228,16,13,3177.24,5,5,5,555,15,Campeones
17229,96,2,318.76,3,3,2,332,8,Necesitan atención
17230,264,18,9924.95,2,5,5,255,12,En riesgo
17231,12,25,7197.04,5,5,5,555,15,Campeones
17232,3,2,421.52,5,3,2,532,10,Otros
17233,35,3,560.86,4,3,2,432,9,Otros
17234,183,1,149.89,3,2,1,321,6,Necesitan atención
17235,25,8,1904.88,4,5,4,454,13,Campeones
17236,13,12,1929.26,5,5,4,554,14,Campeones
17237,11,4,1002.08,5,4,3,543,12,Leales
17238,3,32,7783.1,5,5,5,555,15,Campeones
17239,313,4,1189.45,2,4,3,243,9,En riesgo
17240,596,1,130.60000000000002,1,2,1,121,4,Necesitan atención
17241,385,12,2744.14,2,5,4,254,11,En riesgo
17242,108,5,2889.28,3,4,4,344,11,Leales
17243,1,69,20889.86,5,5,5,555,15,Campeones
17244,53,5,1826.04,4,4,4,444,12,Campeones
17245,205,2,371.63,2,3,2,232,7,Necesitan atención
17246,547,2,38.92,1,3,1,131,5,Necesitan atención
17247,15,1,282.19,5,2,1,521,8,Potenciales leales
17248,120,2,546.16,3,3,2,332,8,Necesitan atención
17249,429,1,68.03,1,2,1,121,4,Necesitan atención
17250,4,2,384.52,5,3,2,532,10,Otros
17251,363,3,812.4300000000001,2,3,3,233,8,En riesgo
17252,117,2,353.86,3,3,2,332,8,Necesitan atención
17253,18,1,178.26,5,2,1,521,8,Potenciales leales
17254,5,3,470.72999999999996,5,3,2,532,10,Otros
17255,41,4,799.13,4,4,3,443,11,Leales
17256,107,5,498.93,3,4,2,342,9,Leales
17257,436,2,192.73,1,3,1,131,5,Necesitan atención
17258,397,2,417.3,2,3,2,232,7,Necesitan atención
17259,148,6,1889.34,3,4,4,344,11,Leales
17260,411,1,120.95,1,2,1,121,4,Necesitan atención
17261,510,1,230.44,1,2,1,121,4,Necesitan atención
17262,52,11,2757.62,4,5,4,454,13,Campeones
17263,208,1,63.44,2,2,1,221,5,Necesitan atención
17264,424,1,279.59,1,2,1,121,4,Necesitan atención
17265,139,2,562.9,3,3,2,332,8,Necesitan atención
17266,2,5,517.73,5,4,2,542,11,Leales
17267,127,2,317.62,3,3,2,332,8,Necesitan atención
17268,108,11,1733.8899999999999,3,5,4,354,12,Leales
17269,386,1,537.46,2,2,2,222,6,Necesitan atención
17270,469,2,604.4,1,3,2,132,6,Necesitan atención
17271,736,1,210.39000000000001,1,2,1,121,4,Necesitan atención
17272,42,4,2148.63,4,4,4,444,12,Campeones
17273,424,1,141.12,1,2,1,121,4,Necesitan atención
17274,35,2,577.38,4,3,2,432,9,Otros
17275,383,1,114.52,2,2,1,221,5,Necesitan atención
17276,402,1,508.39,2,2,2,222,6,Necesitan atención
17277,228,2,1065.3500000000001,2,3,3,233,8,En riesgo
17278,241,2,271.24,2,3,1,231,6,Necesitan atención
17279,58,1,187.82999999999998,4,2,1,421,7,Potenciales leales
17280,438,1,118.86,1,2,1,121,4,Necesitan atención
17281,374,6,797.85,2,4,3,243,9,En riesgo
17282,130,5,2339.66,3,4,4,344,11,Leales
17283,379,1,188.46,2,2,1,221,5,Necesitan atención
17284,60,7,2563.7,3,4,4,344,11,Leales
17285,628,2,428.34,1,3,2,132,6,Necesitan atención
17286,22,3,395.48,4,3,2,432,9,Otros
17287,26,21,4111.96,4,5,5,455,14,Campeones
17288,9,11,2499.98,5,5,4,554,14,Campeones
17289,32,9,2079.39,4,5,4,454,13,Campeones
17290,4,8,1501.44,5,5,4,554,14,Campeones
17291,308,1,550.8000000000001,2,2,2,222,6,Necesitan atención
17292,472,2,271.75,1,3,1,131,5,Necesitan atención
17293,8,17,3774.23,5,5,5,555,15,Campeones
17294,669,2,467.79,1,3,2,132,6,Necesitan atención
17295,29,3,556.95,4,3,2,432,9,Otros
17296,730,1,338.13,1,2,2,122,5,Necesitan atención
17297,17,1,131.78,5,2,1,521,8,Potenciales leales
17298,101,5,957.56,3,4,3,343,10,Leales
17299,12,6,1016.08,5,4,3,543,12,Leales
17300,391,2,393.64,2,3,2,232,7,Necesitan atención
17301,21,2,330.43,4,3,2,432,9,Otros
17302,15,5,1135.63,5,4,3,543,12,Leales
17303,361,1,250.04,2,2,1,221,5,Necesitan atención
17304,534,1,111.5,1,2,1,121,4,Necesitan atención
17305,649,1,2135.46,1,2,4,124,7,Otros
17306,11,19,8450.35,5,5,5,555,15,Campeones
17307,395,11,3999.89,2,5,5,255,12,En riesgo
17308,393,1,666.72,2,2,3,223,7,Necesitan atención
17309,95,3,330.59,3,3,2,332,8,Necesitan atención
17310,387,2,1025.1,2,3,3,233,8,En riesgo
17311,78,6,3566.56,3,4,5,345,12,Leales
17312,139,3,644.3,3,3,3,333,9,Necesitan atención
17313,31,1,2328.84,4,2,4,424,10,Potenciales leales
17314,25,17,4904.43,4,5,5,455,14,Campeones
17315,2,43,9650.6,5,5,5,555,15,Campeones
17316,420,1,124.45,1,2,1,121,4,Necesitan atención
17317,46,2,2066.1,4,3,4,434,11,Otros
17318,725,1,164.28,1,2,1,121,4,Necesitan atención
17319,669,1,29.1,1,2,1,121,4,Necesitan atención
17320,100,6,2895.77,3,4,4,344,11,Leales
17321,8,6,1741.18,5,4,4,544,13,Campeones
17322,376,5,922.59,2,4,3,243,9,En riesgo
17323,15,12,1565.59,5,5,4,554,14,Campeones
17324,18,12,2301.87,5,5,4,554,14,Campeones
17325,280,3,609.5699999999999,2,3,2,232,7,Necesitan atención
17326,408,2,321.95,2,3,2,232,7,Necesitan atención
17327,410,2,152.35,2,3,1,231,6,Necesitan atención
17328,673,1,104.7,1,2,1,121,4,Necesitan atención
17329,14,5,1004.4300000000001,5,4,3,543,12,Leales
17330,23,4,423.8,4,4,2,442,10,Leales
17331,124,1,175.2,3,2,1,321,6,Necesitan atención
17332,528,5,838.27,1,4,3,143,8,En riesgo
17333,86,1,494.25,3,2,2,322,7,Necesitan atención
17334,302,3,635.15,2,3,3,233,8,En riesgo
17335,384,2,508.0,2,3,2,232,7,Necesitan atención
17336,472,1,81.12,1,2,1,121,4,Necesitan atención
17337,151,4,2027.87,3,4,4,344,11,Leales
17338,17,17,12142.57,5,5,5,555,15,Campeones
17339,94,3,362.36,3,3,2,332,8,Necesitan atención
17340,30,18,22404.82,4,5,5,455,14,Campeones
17341,157,5,1889.83,3,4,4,344,11,Leales
17342,380,4,1227.54,2,4,4,244,10,En riesgo
17343,355,6,1259.94,2,4,4,244,10,En riesgo
17344,46,2,468.11,4,3,2,432,9,Otros
17345,15,10,1604.68,5,5,4,554,14,Campeones
17346,4,26,5323.0,5,5,5,555,15,Campeones
17347,86,1,228.96,3,2,1,321,6,Necesitan atención
17348,15,9,2476.41,5,5,4,554,14,Campeones
17349,179,5,852.25,3,4,3,343,10,Leales
17350,8,7,1906.041,5,4,4,544,13,Campeones
17351,36,12,1988.23,4,5,4,454,13,Campeones
17352,696,1,36.25,1,2,1,121,4,Necesitan atención
17353,129,4,3242.0,3,4,5,345,12,Leales
17354,51,4,3143.46,4,4,5,445,13,Campeones
17355,386,1,285.11,2,2,1,221,5,Necesitan atención
17356,312,5,946.47,2,4,3,243,9,En riesgo
17357,24,2,388.14,4,3,2,432,9,Otros
17358,303,5,866.0500000000001,2,4,3,243,9,En riesgo
17359,11,2,284.46,5,3,1,531,9,Otros
17360,17,6,1231.38,5,4,4,544,13,Campeones
17361,49,5,880.64,4,4,3,443,11,Leales
17362,239,7,1024.04,2,4,3,243,9,En riesgo
17363,395,3,940.86,2,3,3,233,8,En riesgo
17364,1,27,11711.95,5,5,5,555,15,Campeones
17365,13,15,8224.98,5,5,5,555,15,Campeones
17366,432,2,1096.24,1,3,3,133,7,En riesgo
17367,238,1,168.4,2,2,1,221,5,Necesitan atención
17368,23,14,2826.14,4,5,4,454,13,Campeones
17370,73,4,446.18,3,4,2,342,9,Leales
17371,17,6,662.55,5,4,3,543,12,Leales
17372,41,28,4377.56,4,5,5,455,14,Campeones
17373,40,7,1167.5,4,4,3,443,11,Leales
17374,219,3,727.11,2,3,3,233,8,En riesgo
17375,199,4,660.55,2,4,3,243,9,En riesgo
17376,71,4,453.64,3,4,2,342,9,Leales
17377,24,78,18319.41,4,5,5,455,14,Campeones
17378,374,1,10.95,2,2,1,221,5,Necesitan atención
17379,11,1,404.66,5,2,2,522,9,Potenciales leales
17380,434,3,645.0,1,3,3,133,7,En riesgo
17381,9,35,27228.93,5,5,5,555,15,Campeones
17382,65,8,902.28,3,5,3,353,11,Leales
17383,4,2,309.99,5,3,2,532,10,Otros
17384,19,3,507.54999999999995,5,3,2,532,10,Otros
17385,15,1,261.11,5,2,1,521,8,Potenciales leales
17386,8,7,1961.0100000000002,5,4,4,544,13,Campeones
17387,20,2,784.11,4,3,3,433,10,Otros
17388,78,11,2691.57,3,5,4,354,12,Leales
17389,1,61,57224.68,5,5,5,555,15,Campeones
17390,421,1,149.29999999999998,1,2,1,121,4,Necesitan atención
17391,164,2,508.8,3,3,2,332,8,Necesitan atención
17392,307,3,626.56,2,3,3,233,8,En riesgo
17393,411,2,381.15,1,3,2,132,6,Necesitan atención
17394,219,1,203.86999999999998,2,2,1,221,5,Necesitan atención
17395,508,1,97.5,1,2,1,121,4,Necesitan atención
17396,39,14,8807.1,4,5,5,455,14,Campeones
17397,22,3,1233.18,4,3,4,434,11,Otros
17398,115,3,653.38,3,3,3,333,9,Necesitan atención
17400,126,8,4677.05,3,5,5,355,13,Leales
17401,541,1,114.85,1,2,1,121,4,Necesitan atención
17402,5,23,5096.18,5,5,5,555,15,Campeones
17403,36,2,400.57,4,3,2,432,9,Otros
17404,4,23,41587.92,5,5,5,555,15,Campeones
17405,1,3,1031.41,5,3,3,533,11,Otros
17406,333,13,4610.05,2,5,5,255,12,En riesgo
17407,412,1,552.9,1,2,2,122,5,Necesitan atención
17408,163,3,316.09000000000003,3,3,2,332,8,Necesitan atención
17409,185,10,7793.51,3,5,5,355,13,Leales
17410,16,5,1214.72,5,4,3,543,12,Leales
17411,12,5,1425.38,5,4,4,544,13,Campeones
17412,3,16,3827.52,5,5,5,555,15,Campeones
17413,405,2,560.14,2,3,2,232,7,Necesitan atención
17414,185,5,841.9200000000001,3,4,3,343,10,Leales
17415,80,1,507.84,3,2,2,322,7,Necesitan atención
17416,30,22,17298.45,4,5,5,455,14,Campeones
17417,549,1,164.18,1,2,1,121,4,Necesitan atención
17418,42,3,670.0600000000001,4,3,3,433,10,Otros
17419,11,18,6500.52,5,5,5,555,15,Campeones
17420,50,6,1084.43,4,4,3,443,11,Leales
17421,386,3,1059.41,2,3,3,233,8,En riesgo
17422,16,11,3594.76,5,5,5,555,15,Campeones
17423,46,3,1118.95,4,3,3,433,10,Otros
17425,19,2,759.17,5,3,3,533,11,Otros
17426,8,13,8077.77,5,5,5,555,15,Campeones
17427,72,1,100.8,3,2,1,321,6,Necesitan atención
17428,1,45,31704.56,5,5,5,555,15,Campeones
17429,128,5,1357.46,3,4,4,344,11,Leales
17430,33,4,735.17,4,4,3,443,11,Leales
17431,313,1,403.3,2,2,2,222,6,Necesitan atención
17432,18,9,1751.39,5,5,4,554,14,Campeones
17433,88,2,569.96,3,3,2,332,8,Necesitan atención
17434,2,7,2373.82,5,4,4,544,13,Campeones
17435,411,1,331.35,1,2,2,122,5,Necesitan atención
17436,2,5,534.0600000000001,5,4,2,542,11,Leales
17437,530,1,373.17,1,2,2,122,5,Necesitan atención
17438,254,5,1422.77,2,4,4,244,10,En riesgo
17439,656,1,325.74,1,2,2,122,5,Necesitan atención
17440,157,4,323.58,3,4,2,342,9,Leales
17441,732,1,293.35,1,2,2,122,5,Necesitan atención
17442,37,15,4620.3,4,5,5,455,14,Campeones
17444,152,2,2389.1,3,3,4,334,10,Otros
17446,177,2,120.89999999999999,3,3,1,331,7,Necesitan atención
17447,40,2,541.53,4,3,2,432,9,Otros
17448,497,46,14556.97,1,5,5,155,11,En riesgo
17449,2,13,4951.15,5,5,5,555,15,Campeones
17450,8,48,137451.93,5,5,5,555,15,Campeones
17451,1,7,1721.4,5,4,4,544,13,Campeones
17453,18,2,486.72,5,3,2,532,10,Otros
17454,192,10,1547.94,2,5,4,254,11,En riesgo
17455,204,1,131.7,2,2,1,221,5,Necesitan atención
17456,365,2,1225.42,2,3,3,233,8,En riesgo
17457,127,14,5984.81,3,5,5,355,13,Leales
17458,15,2,529.58,5,3,2,532,10,Otros
17459,43,2,657.3,4,3,3,433,10,Otros
17460,94,16,2228.27,3,5,4,354,12,Leales
17461,23,3,757.46,4,3,3,433,10,Otros
17462,60,2,675.69,3,3,3,333,9,Necesitan atención
17463,16,7,2557.91,5,4,4,544,13,Campeones
17464,158,3,1000.94,3,3,3,333,9,Necesitan atención
17465,426,7,2542.79,1,4,4,144,9,En riesgo
17466,10,2,763.28,5,3,3,533,11,Otros
17467,395,1,102.6,2,2,1,221,5,Necesitan atención
17468,10,3,194.8,5,3,1,531,9,Otros
17469,16,17,5051.25,5,5,5,555,15,Campeones
17470,45,11,2804.87,4,5,4,454,13,Campeones
17471,475,1,321.65000000000003,1,2,2,122,5,Necesitan atención
17472,191,4,935.1,2,4,3,243,9,En riesgo
17473,409,2,607.0,2,3,2,232,7,Necesitan atención
17474,600,1,1047.0,1,2,3,123,6,Necesitan atención
17475,79,1,194.37,3,2,1,321,6,Necesitan atención
17476,396,2,489.86,2,3,2,232,7,Necesitan atención
17477,613,2,1144.3,1,3,3,133,7,En riesgo
17478,408,2,1272.8000000000002,2,3,4,234,9,En riesgo
17479,633,1,389.26,1,2,2,122,5,Necesitan atención
17480,78,2,902.03,3,3,3,333,9,Necesitan atención
17481,4,4,1255.59,5,4,4,544,13,Campeones
17482,487,2,778.19,1,3,3,133,7,En riesgo
17483,65,4,591.73,3,4,2,342,9,Leales
17484,576,2,209.57,1,3,1,131,5,Necesitan atención
17486,261,1,396.87,2,2,2,222,6,Necesitan atención
17487,728,1,160.55,1,2,1,121,4,Necesitan atención
17488,641,1,336.5,1,2,2,122,5,Necesitan atención
17489,59,2,376.64,4,3,2,432,9,Otros
17490,1,9,2750.5,5,5,4,554,14,Campeones
17491,1,17,5981.07,5,5,5,555,15,Campeones
17492,248,3,1122.42,2,3,3,233,8,En riesgo
17493,385,1,100.91,2,2,1,221,5,Necesitan atención
17494,502,1,54.7,1,2,1,121,4,Necesitan atención
17495,8,3,806.72,5,3,3,533,11,Otros
17496,359,4,1412.89,2,4,4,244,10,En riesgo
17497,390,2,287.25,2,3,2,232,7,Necesitan atención
17498,76,1,272.21999999999997,3,2,1,321,6,Necesitan atención
17499,290,2,1341.3899999999999,2,3,4,234,9,En riesgo
17500,17,3,1138.0,5,3,3,533,11,Otros
17501,221,2,288.6,2,3,2,232,7,Necesitan atención
17502,9,4,689.1,5,4,3,543,12,Leales
17503,3,2,558.96,5,3,2,532,10,Otros
17504,206,18,9565.12,2,5,5,255,12,En riesgo
17505,162,5,2435.48,3,4,4,344,11,Leales
17506,76,1,302.2,3,2,2,322,7,Necesitan atención
17507,262,2,605.58,2,3,2,232,7,Necesitan atención
17508,281,8,4579.23,2,5,5,255,12,En riesgo
17509,58,8,6115.14,4,5,5,455,14,Campeones
17510,25,2,514.56,4,3,2,432,9,Otros
17511,3,60,175334.75,5,5,5,555,15,Campeones
17512,29,18,5467.820000000001,4,5,5,455,14,Campeones
17513,72,3,1158.8,3,3,3,333,9,Necesitan atención
17514,128,2,542.83,3,3,2,332,8,Necesitan atención
17515,31,9,1617.46,4,5,4,454,13,Campeones
17516,15,6,957.55,5,4,3,543,12,Leales
17517,309,1,153.94,2,2,1,221,5,Necesitan atención
17518,426,2,329.42,1,3,2,132,6,Necesitan atención
17519,17,15,5109.47,5,5,5,555,15,Campeones
17520,54,1,546.81,4,2,2,422,8,Potenciales leales
17521,30,5,1278.06,4,4,4,444,12,Campeones
17522,2,5,1070.71,5,4,3,543,12,Leales
17523,11,4,652.74,5,4,3,543,12,Leales
17524,361,3,539.14,2,3,2,232,7,Necesitan atención
17525,360,3,1161.9,2,3,3,233,8,En riesgo
17526,5,12,4166.04,5,5,5,555,15,Campeones
17527,54,4,939.37,4,4,3,443,11,Leales
17528,1,8,3628.5,5,5,5,555,15,Campeones
17529,610,2,1240.25,1,3,4,134,8,En riesgo
17530,1,12,3141.51,5,5,5,555,15,Campeones
17531,190,3,1266.82,2,3,4,234,9,En riesgo
17532,386,1,65.34,2,2,1,221,5,Necesitan atención
17533,435,1,34.8,1,2,1,121,4,Necesitan atención
17534,54,5,1668.83,4,4,4,444,12,Campeones
17535,280,1,164.4,2,2,1,221,5,Necesitan atención
17536,177,3,364.83,3,3,2,332,8,Necesitan atención
17537,30,2,897.62,4,3,3,433,10,Otros
17538,26,1,98.42,4,2,1,421,7,Potenciales leales
17539,618,4,1226.57,1,4,4,144,9,En riesgo
17540,25,6,1590.6000000000001,4,4,4,444,12,Campeones
17541,510,1,124.46,1,2,1,121,4,Necesitan atención
17542,270,3,341.7,2,3,2,232,7,Necesitan atención
17543,550,1,120.05,1,2,1,121,4,Necesitan atención
17544,390,3,960.69,2,3,3,233,8,En riesgo
17545,43,6,1448.54,4,4,4,444,12,Campeones
17547,376,2,727.85,2,3,3,233,8,En riesgo
17548,234,4,731.26,2,4,3,243,9,En riesgo
17549,24,2,148.86,4,3,1,431,8,Otros
17550,197,9,2547.64,2,5,4,254,11,En riesgo
17551,359,1,306.84,2,2,2,222,6,Necesitan atención
17552,60,12,3085.29,3,5,5,355,13,Leales
17553,130,3,1757.6,3,3,4,334,10,Otros
17554,1,5,1952.45,5,4,4,544,13,Campeones
17555,20,5,1057.74,4,4,3,443,11,Leales
17556,206,2,300.67,2,3,2,232,7,Necesitan atención
17557,14,4,575.46,5,4,2,542,11,Leales
17558,393,1,259.17,2,2,1,221,5,Necesitan atención
17559,513,1,167.62,1,2,1,121,4,Necesitan atención
17560,95,8,1895.8,3,5,4,354,12,Leales
17561,19,4,722.34,5,4,3,543,12,Leales
17562,14,7,1122.38,5,4,3,543,12,Leales
17563,578,2,392.38,1,3,2,132,6,Necesitan atención
17564,24,3,454.01,4,3,2,432,9,Otros
17565,587,1,131.83,1,2,1,121,4,Necesitan atención
17566,8,2,901.21,5,3,3,533,11,Otros
17567,7,9,5356.03,5,5,5,555,15,Campeones
17568,633,1,382.79,1,2,2,122,5,Necesitan atención
17569,332,1,344.14,2,2,2,222,6,Necesitan atención
17570,382,1,100.0,2,2,1,221,5,Necesitan atención
17571,50,5,1703.75,4,4,4,444,12,Campeones
17572,71,10,723.0100000000001,3,5,3,353,11,Leales
17573,29,3,380.6,4,3,2,432,9,Otros
17574,243,1,185.65,2,2,1,221,5,Necesitan atención
17575,667,1,171.7,1,2,1,121,4,Necesitan atención
17576,8,41,9056.81,5,5,5,555,15,Campeones
17577,645,2,348.75,1,3,2,132,6,Necesitan atención
17578,218,7,1047.33,2,4,3,243,9,En riesgo
17579,5,4,753.28,5,4,3,543,12,Leales
17580,253,5,545.27,2,4,2,242,8,Otros
17581,1,42,18367.75,5,5,5,555,15,Campeones
17582,236,5,1450.7,2,4,4,244,10,En riesgo
17583,560,1,135.95,1,2,1,121,4,Necesitan atención
17584,7,6,5309.42,5,4,5,545,14,Campeones
17585,109,7,2093.3,3,4,4,344,11,Leales
17586,619,1,167.4,1,2,1,121,4,Necesitan atención
17587,628,1,181.66,1,2,1,121,4,Necesitan atención
17588,100,7,2939.55,3,4,5,345,12,Leales
17589,60,18,14049.87,3,5,5,355,13,Leales
17590,2,3,1479.22,5,3,4,534,12,Otros
17591,73,8,2776.67,3,5,4,354,12,Leales
17592,739,1,148.3,1,2,1,121,4,Necesitan atención
17593,4,11,8095.8,5,5,5,555,15,Campeones
17594,85,4,2497.88,3,4,4,344,11,Leales
17595,12,2,388.79,5,3,2,532,10,Otros
17596,23,13,4920.67,4,5,5,455,14,Campeones
17597,214,5,3484.09,2,4,5,245,11,En riesgo
17598,381,1,409.98,2,2,2,222,6,Necesitan atención
17599,478,1,52.05,1,2,1,121,4,Necesitan atención
17600,18,1,161.67000000000002,5,2,1,521,8,Potenciales leales
17601,239,2,421.48,2,3,2,232,7,Necesitan atención
17602,2,14,7451.13,5,5,5,555,15,Campeones
17603,78,4,1793.48,3,4,4,344,11,Leales
17604,217,6,945.9300000000001,2,4,3,243,9,En riesgo
17605,590,1,160.75,1,2,1,121,4,Necesitan atención
17606,737,1,87.30000000000001,1,2,1,121,4,Necesitan atención
17607,376,1,333.81,2,2,2,222,6,Necesitan atención
17608,33,4,498.53,4,4,2,442,10,Leales
17609,41,11,1894.34,4,5,4,454,13,Campeones
17610,540,5,1529.49,1,4,4,144,9,En riesgo
17611,7,28,8371.98,5,5,5,555,15,Campeones
17612,53,18,5394.86,4,5,5,455,14,Campeones
17613,23,14,4559.150000000001,4,5,5,455,14,Campeones
17614,57,1,390.07,4,2,2,422,8,Potenciales leales
17615,130,6,733.2,3,4,3,343,10,Leales
17616,174,4,1060.8,3,4,3,343,10,Leales
17617,559,1,395.33,1,2,2,122,5,Necesitan atención
17618,6,11,4073.2400000000002,5,5,5,555,15,Campeones
17619,312,1,218.52,2,2,1,221,5,Necesitan atención
17620,60,1,81.44,3,2,1,321,6,Necesitan atención
17621,21,6,3175.12,4,4,5,445,13,Campeones
17622,598,2,1130.21,1,3,3,133,7,En riesgo
17623,33,7,2383.67,4,4,4,444,12,Campeones
17624,15,4,1568.63,5,4,4,544,13,Campeones
17625,18,8,6067.8,5,5,5,555,15,Campeones
17626,603,1,254.0,1,2,1,121,4,Necesitan atención
17627,479,1,296.36,1,2,2,122,5,Necesitan atención
17628,81,1,75.75,3,2,1,321,6,Necesitan atención
17629,6,10,2455.52,5,5,4,554,14,Campeones
17630,170,2,503.59999999999997,3,3,2,332,8,Necesitan atención
17631,2,7,998.49,5,4,3,543,12,Leales
17633,31,7,2057.39,4,4,4,444,12,Campeones
17634,36,9,2361.97,4,5,4,454,13,Campeones
17635,424,3,1265.58,1,3,4,134,8,En riesgo
17636,19,1,285.56,5,2,1,521,8,Potenciales leales
17637,31,2,547.0600000000001,4,3,2,432,9,Otros
17638,647,2,842.4000000000001,1,3,3,133,7,En riesgo
17639,276,6,615.17,2,4,3,243,9,En riesgo
17640,87,6,3168.94,3,4,5,345,12,Leales
17642,120,5,1824.49,3,4,4,344,11,Leales
17643,373,2,541.25,2,3,2,232,7,Necesitan atención
17644,1,20,6028.6,5,5,5,555,15,Campeones
17646,219,12,4149.79,2,5,5,255,12,En riesgo
17647,65,3,331.65999999999997,3,3,2,332,8,Necesitan atención
17648,61,5,2216.37,3,4,4,344,11,Leales
17649,138,3,1578.89,3,3,4,334,10,Otros
17650,21,1,166.07999999999998,4,2,1,421,7,Potenciales leales
17651,12,16,5703.52,5,5,5,555,15,Campeones
17652,25,12,4867.72,4,5,5,455,14,Campeones
17653,37,4,1207.56,4,4,3,443,11,Leales
17654,277,1,117.55,2,2,1,221,5,Necesitan atención
17655,11,9,3652.48,5,5,5,555,15,Campeones
17656,73,5,1674.69,3,4,4,344,11,Leales
17657,430,1,126.0,1,2,1,121,4,Necesitan atención
17658,26,2,595.42,4,3,2,432,9,Otros
17659,17,14,3834.79,5,5,5,555,15,Campeones
17660,141,2,359.46999999999997,3,3,2,332,8,Necesitan atención
17662,662,2,412.92,1,3,2,132,6,Necesitan atención
17663,26,17,5175.83,4,5,5,455,14,Campeones
17664,19,4,1166.23,5,4,3,543,12,Leales
17665,493,1,563.1,1,2,2,122,5,Necesitan atención
17666,4,5,2047.8,5,4,4,544,13,Campeones
17667,66,9,3950.7,3,5,5,355,13,Leales
17668,1,2,347.75,5,3,2,532,10,Otros
17669,43,10,6142.35,4,5,5,455,14,Campeones
17670,228,1,205.7,2,2,1,221,5,Necesitan atención
17671,16,5,2403.34,5,4,4,544,13,Campeones
17672,50,7,5778.63,4,4,5,445,13,Campeones
17673,2,13,4233.58,5,5,5,555,15,Campeones
17674,74,2,851.7,3,3,3,333,9,Necesitan atención
17675,1,70,38259.6,5,5,5,555,15,Campeones
